block_timestamp,transaction_hash,trx_initiator,event_name,rate,buy/sell,huntprice,ethprice,Pool,HUNT_in($),HUNT_out($),USDT_in($),USDT_out($)
2022-08-21 12:38:32,0x6c49e7e65f9042e4762edc0594fe4f34f5a30b0d9152ae09b5f3ecdcb610f5b9,0x20b30c6fcab6148ace29460cff51bd11b53456bf,Increase liquidity,0.00025730376137523815,Increase liquidity,0.4205235992632227,,HUNT / USDT,9276.29832503193,,82503.306504,
2022-08-21 12:38:32,0x6c49e7e65f9042e4762edc0594fe4f34f5a30b0d9152ae09b5f3ecdcb610f5b9,0x20b30c6fcab6148ace29460cff51bd11b53456bf,Initialize,0.00025730376137523815,Initialize,0.4205235992632227,,HUNT / USDT,,,,
2022-08-21 12:38:43,0x172875aa9926519d6996afdf4bdb1892e9945ecf3fe550c3fd3b33cca99fd501,0x68cc21f7c777243d1a9c71c2349bfdccd8ca7b78,Swap,1.8695830474871278,Sell,1.8695830474871278,,HUNT / USDT,22823.565769307927,,,22755.095072
2022-08-21 12:38:43,0x962d82988e241705e4cc9cc24870f7b486bb915e8dc9e0e0b4b48f4694c19d67,0x68cc21f7c777243d1a9c71c2349bfdccd8ca7b78,Swap,0.817371958582544,Buy,0.817371958582544,,HUNT / USDT,,22686.829786784,22755.095072,
2022-08-21 12:38:43,0xa4f936d90d3b80ce9b587c64d83ff9768b85320295941030966e5dbc59c85b49,0x0197abe48f0a9826d10f44dad7050f26586eb9ba,Swap,0.9064002449153411,Sell,0.9064002449153411,,HUNT / USDT,30721.94426880642,,,30629.778436
2022-08-21 12:38:43,0x0d4bcc7593bc28c25c77b3fcde3342e60d6e20fe079425ab403a11e7983c6c19,0xa10571375c543110f75a670b0b810b798cdb0e2b,Swap,0.8322870778379421,Sell,0.8322870778379421,,HUNT / USDT,21835.61704914744,,,21770.110198
2022-08-21 12:38:58,0xbe5c2cd098473122092554a710358c5d5244ab113b37fa82e20fdee5c02fa029,0xa10571375c543110f75a670b0b810b798cdb0e2b,Swap,0.5139806917350629,Sell,0.5139806917350629,,HUNT / USDT,6138.121841524574,,,6119.707476
2022-08-21 12:41:37,0x6482cc9ea08be06dda71f8615578a20eeaae01bd70afac9c225358961500e56e,0x713f285c71e1e934f1ed8f2692fe74fe02a8d5f6,Swap,0.44418452582445517,Sell,0.44418452582445517,,HUNT / USDT,829.3068324974925,,,826.818912
2022-08-21 12:52:53,0x151b699a8a571c02e91825a39ac348419eaf6caa6f104b8c3ad6bce3b772c593,0x4dd36c49b200a6d52ebb365f01bf0e4db8b9f765,Swap,0.43248728718826407,Sell,0.43248728718826407,,HUNT / USDT,360.21360180541626,,,359.132961
2022-08-21 13:38:53,0xc43d269c91438d222423c83bcf7470124172f25510432aa2fc163b8beaa59db7,0x20b30c6fcab6148ace29460cff51bd11b53456bf,Increase liquidity,0.0002615920801613975,Increase liquidity,0.42090291441522437,,HUNT / USDT,289255.7660583424,,192790.159723,
2022-08-21 13:39:29,0xb1c00a9c796f2ca53fc66d87d59a4221c7fdb07e679697e3b1d30821c01a92eb,0x5aa3393e361c2eb342408559309b3e873cd876d6,Swap,0.42790355884280684,Sell,0.42790355884280684,,HUNT / USDT,1040.495656970913,,,1037.37417
2022-08-21 13:45:42,0xda61a716437f3900b3e557013bc18085883a15a86da0d5086314a16183691a4a,0x839d4641f97153b0ff26ab837860c479e2bd0242,Swap,0.4247858816567832,Sell,0.4247858816567832,,HUNT / USDT,1997.8996850551653,,,1991.905986
2022-08-21 14:34:32,0xd1db4449f8e93a1ff487bed4be892989aa8bde448be738b5868cc61583dd8765,0x728afce3e4f2c2ef6e7783f93bf12f77452de0b3,Increase liquidity,0.00026110163694040127,Increase liquidity,0.4208366118269323,,HUNT / USDT,619241.7074010775,,239596.099027,
2022-08-21 15:02:31,0x7c236f848c49c2154e3f790c874549b40d4d63bd48b38425c292d752b914473a,0x20b30c6fcab6148ace29460cff51bd11b53456bf,Increase liquidity,0.00026110163694040127,Increase liquidity,0.4208366118269323,,HUNT / USDT,16447.310879942088,,32202.313819,
2022-08-21 22:07:25,0x734febc5620cc0a3ac2528c1c82e8aa9d9515a6abef0e0023a3d5723f1205271,0x3bc980680b257edab1ef1969e3cf1fd0ea4508f4,Swap,0.4219583529564212,Sell,0.4219583529564212,,HUNT / USDT,2247.85147442327,,,2241.10792
2022-08-21 22:50:53,0x131033d1ad38550b0316dd8b26552ee6fc6e20e20835e3f1db37de4b304a7569,0x3bc980680b257edab1ef1969e3cf1fd0ea4508f4,Swap,0.4216656714913549,Buy,0.4216656714913549,,HUNT / USDT,,1406.45900676,1410.69108,
2022-08-22 00:14:26,0x50a298f653861b78d69b6eb2404ce83f7c70ff51c724e90dc48370b790454f61,0xbcbe1f7288040f1ba05fa667af5e9b54842b6d19,Swap,0.4216444110473254,Sell,0.4216444110473254,,HUNT / USDT,1471.4307632898694,,,1467.016471
2022-08-22 02:50:02,0x09492bda64761a5422b8e871830d6a6949d708e296ae2f1c6d033c04f9ee8b4c,0x839d4641f97153b0ff26ab837860c479e2bd0242,Swap,0.4204328644779772,Sell,0.4204328644779772,,HUNT / USDT,1994.142506519559,,,1988.160079
2022-08-22 04:16:23,0x8c4f5d1a512b9276d4681a31ade1307383840e526a683a9cfffebf0e4ee07aa6,0x839d4641f97153b0ff26ab837860c479e2bd0242,Swap,0.419034685800718,Sell,0.419034685800718,,HUNT / USDT,2011.9154272818455,,,2005.879681
2022-08-22 06:43:37,0xe504b7c0adee7b245a50c75eeb1a5367133a5785e62330a18bd5cdb0eb060c65,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.4178401848783855,Sell,0.4178401848783855,,HUNT / USDT,1416.300895687061,,,1412.051993
2022-08-22 06:53:00,0xcd00b3d7d517652418f5a48caf8925e7a20a53cdc15ff8dc1fdbc41744ea2be1,0x839d4641f97153b0ff26ab837860c479e2bd0242,Swap,0.4166534875754724,Sell,0.4166534875754724,,HUNT / USDT,1993.5411093279838,,,1987.560486
2022-08-22 07:39:56,0xc5ad119d8a1e4aef83a4e19d0b6e23557990031baab8bda52e7901cf5c470740,0x839d4641f97153b0ff26ab837860c479e2bd0242,Swap,0.4152648836433362,Sell,0.4152648836433362,,HUNT / USDT,2003.1007612838516,,,1997.091459
2022-08-22 07:41:11,0xddf963d57f0f963e428f6ba3d129c0f4e63557bb7b1f07bcd00c4ce25d6c08f3,0xd8ffd4d86263b5c21af99dd1743c3ab8246d7fa0,Swap,0.4125709529490999,Sell,0.4125709529490999,,HUNT / USDT,5763.492541624875,,,5746.202064
2022-08-22 08:05:48,0xf3e67a4fa20ec4132e3d7771541f2bcbd6f7b94bfc131051ebc3adf50fc6f0b8,0xb6cf207d9e3028e9e11a3da224952f8bc99196b1,Swap,0.4098364599197537,Sell,0.4098364599197537,,HUNT / USDT,2158.2416278836513,,,2151.766903
2022-08-22 08:07:09,0x49cd8215b7755ddbc6b26c9097e7bc5f64ad49a4a587644dd39103257cc3d968,0xcfc387b2d9bb52200d942752f44a41d658ee82de,Swap,0.40750364603263756,Sell,0.40750364603263756,,HUNT / USDT,4612.126265797392,,,4598.289887
2022-08-22 08:16:02,0x12a001ea1840d877570897ab12bdefa74f42b9e86356cbb044c287123bea7986,0xd8ffd4d86263b5c21af99dd1743c3ab8246d7fa0,Swap,0.40446302994698385,Sell,0.40446302994698385,,HUNT / USDT,4246.86181444333,,,4234.121229
2022-08-22 08:24:12,0x79c33e4cf5e3d9f3245c0239f9ef2741bff045a3f52ce4ae878b0647da42d405,0xcfc387b2d9bb52200d942752f44a41d658ee82de,Swap,0.40107891417844094,Sell,0.40107891417844094,,HUNT / USDT,5648.463302908725,,,5631.517913
2022-08-22 08:31:11,0x2582a70eaac72ea33279aa120d65b00a9fdef54d206ee6a12b303983dd8dc6f0,0xcfc387b2d9bb52200d942752f44a41d658ee82de,Swap,0.39807467666262153,Sell,0.39807467666262153,,HUNT / USDT,3178.3874483450354,,,3168.852286
2022-08-22 09:12:44,0xe966c8bb71ec73544c3db31ca110701cf9005eefae86add83684aa2d67cf2437,0xa30622a0061513b1b6971307b66e8ba4c4f52f3c,Swap,0.3979245249371802,Buy,0.3979245249371802,,HUNT / USDT,,2727.813967898,2736.022034,
2022-08-22 15:46:33,0xe5179be55e68840512d653d13628979359f29f2eec945d4cc7e793844d9f2ef5,0xbcbe1f7288040f1ba05fa667af5e9b54842b6d19,Swap,0.3994648125038291,Buy,0.3994648125038291,,HUNT / USDT,,1785.8822918199999,1791.25606,
2022-08-22 16:14:27,0x0e0fa9b084ea6feea5e50cd71e5c7d2812d6ec118e555cd7263aa57b3de84d77,0x839d4641f97153b0ff26ab837860c479e2bd0242,Swap,0.4010291230105639,Buy,0.4010291230105639,,HUNT / USDT,,2791.218310514,2799.617162,
2022-08-22 18:39:02,0x581f8d46141d19d931a420f28ba9ee30241f282c808b4c3ba1c309bf55531dc5,0x1fd34033240c95aabf73e186a94b9576c6dab81b,Swap,0.4013205799121162,Sell,0.4013205799121162,,HUNT / USDT,1946.2959648946842,,,1940.457077
2022-08-22 22:34:43,0xfac2bae30ddcaa26f2740749e3bfc714655a230a608636c4e8c195021fb4f515,0x1fd34033240c95aabf73e186a94b9576c6dab81b,Swap,0.40112042531635417,Buy,0.40112042531635417,,HUNT / USDT,,1355.23899915,1359.31695,
2022-08-22 23:43:56,0xe42cc05db46b1ce568ce05c2018dc08adfacc0f2d32c09ddbdeb203acac143da,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.4024162274106495,Buy,0.4024162274106495,,HUNT / USDT,,2429.086125067,2436.395311,
2022-08-22 23:53:11,0xad9c296cda43764bdb75be116e421d437c1af06dac0be5b871ec9ccf5460a297,0xe411ff957d2774634f9f0d044b4faa4d7874bef2,Swap,0.40398992801106975,Buy,0.40398992801106975,,HUNT / USDT,,2157.328926836,2163.820388,
2022-08-23 00:00:03,0xcc8b5962f678ad1a89a3f57fcb052d344f7a9b81dfdb0695a0464af813ebba90,0x6cbd3a415a440ee6514f0bc1e0bf22871343441f,Swap,0.40851884255118315,Buy,0.40851884255118315,,HUNT / USDT,,11017.618603252,11050.770916,
2022-08-23 00:09:41,0x04c6566d692c6552a596a9e3ab876cc8d6913475832a2ee2f1a31316eb1ea7c2,0xe411ff957d2774634f9f0d044b4faa4d7874bef2,Swap,0.4130450745815505,Buy,0.4130450745815505,,HUNT / USDT,,2027.453344979,2033.554007,
2022-08-23 00:10:03,0x233faeb26f3bb25c2a80bbb170b226eb3062dd49a8b8f582db914f34e002b88e,0x3eadde4a48d0aebda37eed7076e736edac9a8b40,Swap,0.4146566830439883,Buy,0.4146566830439883,,HUNT / USDT,,2609.459867591,2617.311803,
2022-08-23 00:10:03,0x6fa410b60305423b4fc71bef22d7c7c50904d884adfeffcdf8248a42af63de51,0x3eadde4a48d0aebda37eed7076e736edac9a8b40,Swap,0.4217007892181074,Sell,0.4217007892181074,,HUNT / USDT,2653.7888585757273,,,2645.827492
2022-08-23 00:10:03,0x7f098478f651d952fab566d3157426a67628f95bb30b7179de26f2ccf989baa0,0x6cbd3a415a440ee6514f0bc1e0bf22871343441f,Swap,0.41908301800419384,Buy,0.41908301800419384,,HUNT / USDT,,10098.116967574999,10128.502475,
2022-08-23 00:10:34,0x0c92543375fd6bf08fec1c4c27173e391c66406b6d1dd13c06f81504865072a5,0x05429d641a61eb2c6093905784d2e8c9b5a193c8,Swap,0.4204369613159266,Sell,0.4204369613159266,,HUNT / USDT,962.8648655967905,,,959.976271
2022-08-23 04:00:12,0x126bd6003800fdec849b32df41af0c9547e5eba753916da1dfbe531ac7499959,0x4eb3690ccd798b82c0b21bcb3b1e3017b7e43d6c,Swap,0.4194548777105534,Sell,0.4194548777105534,,HUNT / USDT,1849.7795737211634,,,1844.230235
2022-08-23 05:24:37,0x67457bd7c863ebb9602e8d578f037ad820cf24b2414e74d094e5860ff9c73f5d,0x1fd34033240c95aabf73e186a94b9576c6dab81b,Swap,0.41829092326465145,Sell,0.41829092326465145,,HUNT / USDT,1488.8673249749247,,,1484.400723
2022-08-23 05:31:45,0xdb5b699a1195000cb8a2d5469bea2214fe130f10dd19135ef1587ac745dcf1f5,0x69c6d814e8d7b05ebeabb6b1c221ba7c09f07644,Swap,0.41727729328326585,Sell,0.41727729328326585,,HUNT / USDT,1422.203146439318,,,1417.936537
2022-08-23 05:39:15,0x30103aa92a27e79f64df1b37e9f5c93a59fbc1a067b2b059d2d7cccfdb3c85f3,0xe088776deabb472ffd2843e330e79c880a5f979e,Swap,0.4162049652599651,Sell,0.4162049652599651,,HUNT / USDT,1661.097807422267,,,1656.114514
2022-08-23 06:03:42,0xda203af71ea9a84c2efd84aff990b68d566e8d8f01a11e90d15048c8eb9547c2,0xcfc387b2d9bb52200d942752f44a41d658ee82de,Swap,0.4132638910151449,Sell,0.4132638910151449,,HUNT / USDT,6807.210670010029,,,6786.789038
2022-08-23 07:10:53,0x23ad2111b695f72f759fb2afcb7f45cbb2416a9aca8ed4fc195815dff4a4d5ae,0x1fd34033240c95aabf73e186a94b9576c6dab81b,Swap,0.4113651206864611,Buy,0.4113651206864611,,HUNT / USDT,,1304.8308885200001,1308.75716,
2022-08-23 08:01:14,0x5062309c01df96e6d7a523c9dc2a643600e099064b77944c4d7ac1443a20c92b,0x05429d641a61eb2c6093905784d2e8c9b5a193c8,Swap,0.41250484121485465,Buy,0.41250484121485465,,HUNT / USDT,,1982.051849309,1988.015897,
2022-08-23 08:34:39,0xce9dce39458941b698fdcac8f38b25f760f7e1f3313f1a88ca76dd5f48bf806e,0x395965137e2bd20228188d8a3dfb2305da8df580,Swap,0.4136505862659015,Buy,0.4136505862659015,,HUNT / USDT,,1316.699372929,1320.661357,
2022-08-23 11:12:08,0x4705f91e90e019858a58b8b612d8868d9503b39a1aeaea9ff531f34a1f6b274e,0x9a197b797efa669bde797379aa8f46d67abafc42,Swap,0.4151077455934712,Buy,0.4151077455934712,,HUNT / USDT,,2874.017763717,2882.665761,
2022-08-23 11:32:10,0x2adb2471e655912f46392bb9bbaee6184ae593946d4cdced9f1eb19d3ad1e157,0x839d4641f97153b0ff26ab837860c479e2bd0242,Swap,0.41637059188595754,Buy,0.41637059188595754,,HUNT / USDT,,749.1208002249999,751.374925,
2022-08-23 11:58:13,0x3490b217379883a061c11d24d898d61f62ff9eb6903532e1cdafd4f2049d6b80,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.41699233847382067,Buy,0.41699233847382067,,HUNT / USDT,,1033.567513362,1036.677546,
2022-08-23 13:53:01,0xff61aadcac91fb2c23e3687e689ddb31e0c3db2c0d0d4f55bed288d8c3c52bf4,0xe1997c479a35ca8f6e3a5343ff866490b63debcf,Swap,0.4179805346842052,Buy,0.4179805346842052,,HUNT / USDT,,1797.3659511780002,1802.774274,
2022-08-23 14:06:47,0x2d5c5bd81a28ed91ce894d514dea14ae203ea8d2ea204e54953869bbd8fa4464,0xdad6a326d9264da85d7eba32a6ae055705b0acce,Swap,0.41920959585618156,Buy,0.41920959585618156,,HUNT / USDT,,1718.299553111,1723.469963,
2022-08-23 14:17:57,0xdb127152b6f06c5bbaf8e22a3da24a42df56299feeaacc493f980163466f440f,0x6cbd3a415a440ee6514f0bc1e0bf22871343441f,Swap,0.4222166662720878,Buy,0.4222166662720878,,HUNT / USDT,,6870.9431041259995,6891.617958,
2022-08-23 23:22:03,0x0d544e72495fb22bc451cb4e5a08427cf78adb3c232f27b6af542e6bdcb27f4a,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.42509059355213547,Buy,0.42509059355213547,,HUNT / USDT,,1291.2263788579999,1295.111714,
2022-08-24 00:23:07,0x226827ffe93124179db2eeab9a5727158fbdab8e8b3bd28f2458006c5e4fc563,0xcfc387b2d9bb52200d942752f44a41d658ee82de,Swap,0.4243219313158758,Sell,0.4243219313158758,,HUNT / USDT,3482.396256770311,,,3471.949068
2022-08-24 00:48:42,0x8f0c1c89918b96ab994fc3b61836e5868869a0e11f7e57adf497cb04074ebb2f,0xcfc387b2d9bb52200d942752f44a41d658ee82de,Swap,0.4210942972256965,Sell,0.4210942972256965,,HUNT / USDT,5728.566819458376,,,5711.381119
2022-08-24 01:49:27,0x58e09f78ccaa2a01a8513761e9acbc9bbf60c1a17080a4281a70725ada24bdec,0xa503923dddd74bebd6e8d599eeca1b8cd3b4fd16,Swap,0.41847728557504205,Sell,0.41847728557504205,,HUNT / USDT,1775.4146710130392,,,1770.088427
2022-08-24 12:12:10,0xd28d5cb6d55a3ade228949cef5c9d53a69710ce5fe097ecdd2c4043141fe8b0f,0xbcbe1f7288040f1ba05fa667af5e9b54842b6d19,Swap,0.41836243134707957,Buy,0.41836243134707957,,HUNT / USDT,,1441.2583326459999,1445.595118,
2022-08-24 15:44:30,0x94b5167086f2030da8b8995fa277341a39079c95b95564465d85ac7da2d9acea,0xc207c7b5a4735de955c4cf844e10be8c8034d760,Swap,0.41952963112326874,Buy,0.41952963112326874,,HUNT / USDT,,1896.4294344739997,1902.135842,
2022-08-24 15:59:21,0xec50fd4bdb546402af369c0f0b41b6d4d153bba018eafef073506342ef239766,0xa3de2ae0efb550ea348c053dad5a79a9af3ab0a1,Swap,0.4210091381787784,Buy,0.4210091381787784,,HUNT / USDT,,2327.634299358,2334.638214,
2022-08-25 06:19:33,0xe877e683b24fd19b93794c3f9f339d3cf4048cde4a88aba26a4576c3c75283fc,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.4225620613797243,Buy,0.4225620613797243,,HUNT / USDT,,2097.450328161,2103.761613,
2022-08-25 06:45:28,0xa4f31aa7834116723793d93aa395089458bc3969b5caea564e65be6109f76bcd,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.4237666864737132,Buy,0.4237666864737132,,HUNT / USDT,,1329.172051302,1333.171566,
2022-08-25 09:15:30,0xd44c01a15e00498d8d6cc840e48d28d8b94dd627306d49beca9e985d48bf50bf,0x839d4641f97153b0ff26ab837860c479e2bd0242,Swap,0.4245910328508549,Buy,0.4245910328508549,,HUNT / USDT,,1013.1415556219999,1016.190126,
2022-08-25 09:28:03,0xad47b7bdc3fdeca407f3e4f811aff435d4bfd3f833241057cc0ab4117e26d50b,0x6cbd3a415a440ee6514f0bc1e0bf22871343441f,Swap,0.42674040952973924,Buy,0.42674040952973924,,HUNT / USDT,,5089.010071877,5104.323041,
2022-08-25 19:56:58,0x503f8d2ba28a5477167a4fb15c711bd41778c443c9bc3e8fc6d26b8bec16bf00,0x83bfa8a35ba2e6824cc927faebff55b86e88b521,Swap,0.4287168146321326,Buy,0.4287168146321326,,HUNT / USDT,,498.5,500.0,
2022-08-26 00:01:57,0x2e197974ea7caf56b45eafa13b887c45f1a6fa8ed3e5e5651043165b72c6c8a5,0xc207c7b5a4735de955c4cf844e10be8c8034d760,Swap,0.4292185850110021,Buy,0.4292185850110021,,HUNT / USDT,,919.475231129,922.241957,
2022-08-26 06:12:55,0x6f2bada82df7fcb6e3f9ab2289b76536ca7c5ca92cec88406291d01eabcb7125,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.42915241292926676,Sell,0.42915241292926676,,HUNT / USDT,1109.6609408224672,,,1106.331958
2022-08-26 07:09:42,0xaeee1bb62dc8f64ae3b242fceae78dae0c1c02c16d944dd074ee20fd7f8a16c0,0x3d61050f2751f378bd355aadb7d5ea4809dc5423,Swap,0.42785386675062276,Sell,0.42785386675062276,,HUNT / USDT,2571.5684162487464,,,2563.853711
2022-08-26 11:13:52,0x5554c1ce2d05178c39694330055c4f0e4e8c4b583e293284d98ce41a35dc6a70,0xe1997c479a35ca8f6e3a5343ff866490b63debcf,Swap,0.42629224838246965,Sell,0.42629224838246965,,HUNT / USDT,1864.8261133400201,,,1859.231635
2022-08-26 12:43:44,0xd27547dab8eb4e20507f551f17685ac0a2c6f22bfd4d0c985c46b0f4c479af03,0x239e774cb5980fea70aac86cf97fc9c296dc04bc,Swap,0.42607127939795514,Buy,0.42607127939795514,,HUNT / USDT,,1232.400447678,1236.108774,
2022-08-26 12:56:35,0x046421bbdac089d2243f0734460b3cf3d098e4492d3acf52252ebb70881fb783,0xdad6a326d9264da85d7eba32a6ae055705b0acce,Swap,0.42728644975899044,Buy,0.42728644975899044,,HUNT / USDT,,2211.200678277,2217.854241,
2022-08-26 13:03:31,0x61fbee6a7cc2b7db48bde45adcace21fb16c7f075e338c3dcfb35504b866838e,0xdad6a326d9264da85d7eba32a6ae055705b0acce,Swap,0.4290948176991446,Buy,0.4290948176991446,,HUNT / USDT,,2904.06982525,2912.80825,
2022-08-26 14:03:56,0x31ffdb01a0fb5ad109301110971acdeb87105c5e2ba342bfb7518bd611681422,0x1fd34033240c95aabf73e186a94b9576c6dab81b,Swap,0.42912126976388365,Sell,0.42912126976388365,,HUNT / USDT,2837.9382357071217,,,2829.424421
2022-08-26 14:56:21,0x7a8f88c271517761d40716c97260bb1bc805c975572ec5cd19bb45ed1c510531,0xe28bfcd5a5410a214572b2c84b272c2cb99e55c4,Swap,0.42735554763844974,Sell,0.42735554763844974,,HUNT / USDT,2171.4218074222667,,,2164.907542
2022-08-26 15:04:00,0xe6e880fc32b214b3adf79668fdf42680eb81c3f4fb1e453274b53b0b3907f4dd,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.4243240479469887,Sell,0.4243240479469887,,HUNT / USDT,6444.3566459378135,,,6425.023576
2022-08-26 15:19:04,0x7d0f99655e5ba74a0318e7cd45836d1a4f01fba05c36d7271eecc548d1d10939,0xfbb018ae51850fa8fc31d1370052febd73096df4,Swap,0.42095118125236675,Sell,0.42095118125236675,,HUNT / USDT,3192.840621865597,,,3183.2621
2022-08-26 15:20:43,0x5684426143a7db59f14858579634d05e1b10c3bb7684ac98d3c24fcdd540aa2a,0xcfc387b2d9bb52200d942752f44a41d658ee82de,Swap,0.4178797830581787,Sell,0.4178797830581787,,HUNT / USDT,5606.275169508525,,,5589.456344
2022-08-26 15:24:46,0xb4a274be227d994dd8655bae81f4ee364e46ef43cc4467ad423a68b5924b6725,0xcfc387b2d9bb52200d942752f44a41d658ee82de,Swap,0.4142465219927565,Sell,0.4142465219927565,,HUNT / USDT,4851.241019057172,,,4836.687296
2022-08-26 16:26:58,0x7db73f3efc4901a671ece81efb6f565e50203247e15914fc4390c94fb791d446,0xe31af5ba3a4422c0fb5867c8f776f3d225d5f31c,Swap,0.41182176187134606,Sell,0.41182176187134606,,HUNT / USDT,2156.276140421264,,,2149.807312
2022-08-26 18:08:37,0xb92abec039c857e9c28243bd2845ecf8262f1eec61cc18d909010d965a5db3f5,0x1fd34033240c95aabf73e186a94b9576c6dab81b,Swap,0.4097663105161351,Sell,0.4097663105161351,,HUNT / USDT,3794.7071755265797,,,3783.323054
2022-08-26 23:15:50,0x93d3f2cecb28b40e357b75de138d91519ff1d6666a552271a70a5b302ec1090b,0xe31af5ba3a4422c0fb5867c8f776f3d225d5f31c,Swap,0.4076190716397546,Sell,0.4076190716397546,,HUNT / USDT,2441.905877632899,,,2434.58016
2022-08-26 23:25:58,0xeecd375b371f6763eeec10e62a2571061fe362a2f40a9bb0605c747e065515c7,0xbcbe1f7288040f1ba05fa667af5e9b54842b6d19,Swap,0.4059259377270028,Sell,0.4059259377270028,,HUNT / USDT,2485.911585757272,,,2478.453851
2022-08-26 23:36:27,0x1a4005ad1a770fe720bc77e9936d16fbacf75571bc358fbf0648345ca4518b76,0x839d4641f97153b0ff26ab837860c479e2bd0242,Swap,0.40438545116848174,Sell,0.40438545116848174,,HUNT / USDT,2007.0633119358074,,,2001.042122
2022-08-27 00:04:49,0x761e907574fcc4118c06010bb3c4ef3d1916a0f362a18da6385bb943bb4d6276,0xcfc387b2d9bb52200d942752f44a41d658ee82de,Swap,0.40095899029185145,Sell,0.40095899029185145,,HUNT / USDT,8003.542405215647,,,7979.531778
2022-08-27 00:45:55,0x176e073fde9a8e9e5ec6eb1f72c9887526b49098994b6d4c66bee4bf0da5103a,0x1fd34033240c95aabf73e186a94b9576c6dab81b,Swap,0.39861179611276765,Buy,0.39861179611276765,,HUNT / USDT,,1095.926671965,1099.224345,
2022-08-27 02:33:54,0xcf64e3500ede2197e7db5f073b6f087303c355e25ec11939b624f97dcee07b64,0x839d4641f97153b0ff26ab837860c479e2bd0242,Swap,0.3984910760939286,Sell,0.3984910760939286,,HUNT / USDT,1453.990328986961,,,1449.628358
2022-08-27 02:39:17,0x38cc88af33b6ca2afbc60fe6f8678d12af5e365a84c3c461a77bfb4da26de015,0xa10571375c543110f75a670b0b810b798cdb0e2b,Swap,0.3974455156907032,Sell,0.3974455156907032,,HUNT / USDT,1622.4775305917753,,,1617.610098
2022-08-27 04:47:02,0x9b6e5b2afc25c6e77dce2d0c53b5ad456a212a5b3bd7df27ca3f3b6d9e0dbe5d,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.39896368136639737,Buy,0.39896368136639737,,HUNT / USDT,,6077.453955463,6095.741179,
2022-08-27 04:47:22,0xd6885ff076954b77bb68679d8b2c04ab9348feed55e96090d5b3a2d025cda940,0x79b7a69d90c82e014bf0315e164208119b510fa0,Swap,0.40071318690587077,Sell,0.40071318690587077,,HUNT / USDT,967.5664292878637,,,964.66373
2022-08-27 05:12:11,0x70354d91e6863a3fbcebef785f566fd74c609bc43fcd6ce374576f827bc0981a,0xcbef1848f6f1f9bac23d46ea44af414e8e2081fc,Swap,0.3999750256615525,Sell,0.3999750256615525,,HUNT / USDT,1197.9241825476429,,,1194.33041
2022-08-27 05:14:37,0xe0cea615a3e9bf5c5e96f8485175a294ca42d72a4f48159381d702f3ea9d72fb,0x8e17d7a5eeb39e558021e0b5f75ad60cf9a1a939,Swap,0.3990339572001499,Sell,0.3990339572001499,,HUNT / USDT,1565.6395366098295,,,1560.942618
2022-08-27 08:32:34,0xba4dc7e155a7a91598743a466e08f96c2d9d083aef868dbd007d55ee4b2fe298,0x00000000000025cb79783c2bf2b8fb5c74b6950e,Swap,0.3986554604504449,Buy,0.3986554604504449,,HUNT / USDT,,451.292509617,452.650461,
2022-08-27 15:38:25,0x9aba5de5870f4c35e78fb3ae998faebdec3dc8dd5f5befc29be86db150c35810,0xb28ebe0ed76e01825483a723d21a6ab29743cddc,Swap,0.39827463414054376,Sell,0.39827463414054376,,HUNT / USDT,1572.053785356068,,,1567.337624
2022-08-27 15:45:54,0x2af7ef352aafd1bfc8fb0a498828e1e5d1c95358213fdc6dd90ad9f67b91769d,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.3971615777731376,Sell,0.3971615777731376,,HUNT / USDT,1704.0705777331996,,,1698.958366
2022-08-27 16:23:47,0x55fe412e6231e1fc0c351cee51383c4d4cb271becafa5aa49ffbfa4c1686402c,0xa80c22b4ea37ef04f2a012c8d30c544e2620e09b,Swap,0.39597665035271845,Sell,0.39597665035271845,,HUNT / USDT,1788.679772316951,,,1783.313733
2022-08-27 22:41:53,0xcbec3a65d537e9a6161bbadbe2add38fcf335a70e187df9cec6bdc55e1d9cd5f,0x3d61050f2751f378bd355aadb7d5ea4809dc5423,Swap,0.39604887428413527,Buy,0.39604887428413527,,HUNT / USDT,,1995.890856362,2001.896546,
2022-08-28 11:23:13,0x51cf2c5ff46ad42264d46a3a7c7e43e8c5095dddb2ed9c5408b33565d8af8150,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.39871939061227885,Buy,0.39871939061227885,,HUNT / USDT,,5850.808338263,5868.413579,
2022-08-28 11:24:28,0xee10f0dbfe3378d3af221acf76f01d282a68e0fe2a3a88a370a74ef80f908837,0xc4c162e5e2475675cf07f4c851659d0f4266c224,Swap,0.40031178202612094,Sell,0.40031178202612094,,HUNT / USDT,1198.8951925777333,,,1195.298507
